,zip,work_outside_home,Commute,beh_read,beh_type,beh_handheld,beh_handfree,beh_app,acc_handheld,acc_handfree,acc_read,acc_type,acc_app,threat_talk,threat_type,threat_aggressive,threat_spdfwy,threat_spdres,threat_lights,threat_asleep,threat_alcohol,threat_cannabis,threat_app,legal_addgps,legal_gps1819,legal_handheld,legal_handheldstop,legal_handheldspkr,legal_911,legal_camera,legal_music1819,legal_readstop,legal_typestop,legal_handfree,legal_app1819,legal_video,will30_handheld,will30_type,will30_app,willever_tixtalk,willever_tixtext,willever_crashtalk,willever_crashtext,stop_family,stop_friends,stop_pass,stop_bt,stop_tix124,stop_tix240,stop_ins,stop_work,stop_app,stop_block,stop_crash,stop_kill,stop_none,Gender,Age,agegrp1,Race,Education,Income,drive30days,Urbanicity,weight,Language,legal_gps2122,legal_music2122,legal_app2122,year,month,day
72,98058,1,1.0,3,3,3,3,3,4,4,4,4,4,2,1,1,1,1,1,1,1,1,1,2,2.0,2,2,2,2,2,2.0,2,2,2,2.0,2,4,4,3,4,3,4,4,1,1,1,1,1,1,1,1,1,1,1,1,2,2,45,2,3,2,1,1,2.0,0.746812577,,,,,2018,6,17
73,98033,1,1.0,5,5,3,5,5,2,1,4,4,4,3,1,1,2,1,1,1,1,3,1,2,1.0,2,2,2,3,2,3.0,2,2,1,2.0,2,2,4,4,2,4,3,4,2,2,1,1,1,1,1,2,2,1,2,2,2,2,23,1,3,3,1,1,2.0,0.970197332,,,,,2018,6,17
74,98198,2,,5,5,5,5,5,2,2,4,4,4,4,1,1,1,1,1,1,1,1,1,2,1.0,1,1,2,1,1,1.0,2,2,1,2.0,2,4,4,4,4,4,4,4,1,1,1,1,1,1,1,1,1,1,1,1,2,2,57,3,3,2,1,1,2.0,0.576568044,,,,,2018,6,17
75,98002,1,1.0,5,5,5,1,3,1,1,3,3,2,3,3,2,2,2,2,1,1,1,3,2,1.0,2,2,2,1,2,2.0,2,2,1,2.0,2,4,4,2,4,4,4,4,1,1,1,2,2,2,2,2,2,2,2,2,2,1,57,3,3,2,3,1,1.0,0.607542766,,,,,2018,6,17
76,98125,1,3.0,5,5,5,2,3,3,1,3,3,3,2,2,2,3,2,1,1,1,1,3,2,1.0,2,1,1,1,1,2.0,1,1,1,2.0,2,4,3,3,4,4,4,4,2,2,2,2,2,2,2,2,1,2,1,1,2,2,53,3,3,4,5,1,1.0,2.268797703,,,,,2018,6,17
77,98030,2,,5,5,5,3,5,4,2,2,4,4,2,1,1,2,2,1,1,2,3,2,3,1.0,2,2,3,3,3,3.0,2,2,1,3.0,2,4,4,4,4,4,2,2,2,2,2,2,1,1,1,2,2,1,2,2,2,2,30,1,4,4,3,1,2.0,0.534397246,,,,,2018,6,17
78,98119,1,3.0,3,3,3,3,3,3,3,3,3,3,2,2,2,1,1,1,1,1,1,2,3,1.0,2,2,2,1,3,3.0,3,3,1,3.0,2,3,3,3,3,3,3,3,1,1,1,2,1,1,1,2,1,2,1,1,2,2,44,2,1,3,3,1,1.0,1.988298075,,,,,2018,6,17
79,98126,1,1.0,5,5,5,5,5,4,3,4,4,4,1,1,1,2,1,1,1,1,1,2,2,1.0,2,2,2,1,2,2.0,2,2,1,2.0,2,4,4,4,3,4,4,4,1,1,1,2,2,1,2,2,2,2,2,2,2,2,70,4,3,2,2,1,2.0,0.788583249,,,,,2018,6,17
80,98032,2,,5,5,5,5,5,3,2,3,3,3,2,2,2,2,2,2,1,2,3,2,3,1.0,2,2,2,1,1,1.0,1,2,1,2.0,2,4,4,4,4,4,4,4,2,2,2,1,1,1,1,2,2,2,1,1,2,1,52,3,2,1,1,2,2.0,0.427458696,,,,,2018,6,17
81,98168,2,,5,5,5,3,5,4,2,4,4,3,2,1,2,3,2,1,1,1,1,2,2,1.0,2,2,3,3,2,2.0,3,3,1,2.0,2,4,4,4,4,4,4,4,1,1,1,1,1,1,1,1,1,1,1,1,2,2,29,1,3,2,2,1,1.0,0.527640133,,,,,2018,6,17
82,98125,3,,5,5,5,3,5,4,2,3,4,5,2,1,2,5,1,1,2,1,2,2,3,1.0,2,2,2,3,2,2.0,2,2,1,3.0,2,3,4,4,3,3,4,4,1,2,2,1,1,1,1,2,1,1,1,1,2,1,73,4,8,2,1,1,1.0,2.202997327,,,,,2018,6,17
83,98038,2,,5,5,5,5,3,4,2,4,4,2,1,1,1,3,1,1,1,1,2,2,2,1.0,2,1,2,2,2,2.0,1,1,2,2.0,2,3,4,3,4,4,4,3,1,1,2,2,2,2,2,2,2,2,2,2,2,1,22,1,3,2,2,1,3.0,0.541231061,,,,,2018,6,17
84,98031,2,,5,5,4,3,6,4,2,4,4,3,2,3,1,2,2,1,1,1,1,2,2,2.0,1,2,2,1,2,1.0,2,3,1,3.0,2,3,3,3,4,4,4,4,1,2,2,2,1,2,1,2,2,2,1,2,2,2,34,1,4,3,2,1,2.0,0.541077212,,,,,2018,6,17
85,98052,1,3.0,4,5,4,4,4,3,2,5,4,3,5,1,1,2,1,1,1,1,1,2,3,1.0,1,2,2,1,2,1.0,1,2,1,1.0,2,3,4,4,3,4,3,4,1,1,2,2,1,1,2,1,2,2,2,1,2,2,19,1,4,2,4,1,2.0,1.92150217,,,,,2018,6,17
86,98055,1,3.0,3,3,3,3,3,5,2,3,3,3,2,2,1,1,1,1,1,1,1,2,3,3.0,2,2,2,3,2,2.0,2,2,1,2.0,2,3,3,3,3,3,3,3,2,2,2,1,1,1,1,2,2,2,1,1,2,2,49,2,3,3,2,1,2.0,0.765719225,,,,,2018,6,17
87,98002,2,,5,5,5,5,5,3,4,4,4,4,1,1,1,1,1,1,1,1,1,2,2,2.0,2,1,1,1,1,2.0,1,1,1,2.0,2,4,4,4,4,4,4,4,2,2,2,2,2,2,2,2,2,2,2,2,1,1,52,3,3,1,1,1,2.0,0.603876568,,,,,2018,6,17
88,98109,2,,1,5,2,1,3,3,3,3,4,1,2,2,2,1,2,1,3,1,2,2,1,1.0,2,1,2,2,2,1.0,1,1,1,3.0,2,4,3,4,3,3,4,2,2,2,2,2,2,2,2,1,2,2,1,2,2,2,27,1,4,4,3,1,2.0,0.534397246,,,,,2018,6,17
89,98028,1,1.0,3,4,5,2,3,3,2,3,3,5,2,2,2,2,1,2,1,1,1,5,2,2.0,2,3,2,3,3,3.0,3,3,1,3.0,2,4,4,5,3,3,3,3,1,1,1,1,1,1,1,1,2,2,2,1,2,2,45,2,3,2,3,1,2.0,0.756265901,,,,,2018,6,17
90,98107,1,1.0,5,5,5,1,3,1,1,4,4,2,4,1,1,3,2,1,1,1,1,3,2,1.0,2,2,2,1,2,2.0,2,2,1,2.0,2,4,4,2,4,4,4,4,1,1,1,1,1,1,1,2,2,1,1,1,2,2,43,2,3,3,3,1,1.0,0.610353954,,,,,2018,6,17
91,98052,1,1.0,2,3,2,3,3,3,3,3,3,4,2,2,2,1,1,1,1,1,1,2,2,1.0,2,2,2,3,2,2.0,2,2,1,2.0,2,2,3,4,3,3,3,3,2,2,1,1,1,1,1,2,1,1,1,1,2,2,41,2,3,4,3,1,2.0,0.610353954,,,,,2018,6,17
92,98052,1,1.0,4,5,5,3,5,4,2,4,4,3,3,1,2,2,1,1,1,1,1,2,2,1.0,2,2,2,2,2,2.0,1,2,1,2.0,2,4,4,4,4,4,3,4,1,1,1,1,2,1,1,2,1,2,1,1,2,1,50,3,3,3,2,1,3.0,0.619164583,,,,,2018,6,17
93,98003,1,1.0,5,5,5,3,5,3,2,4,4,3,2,2,2,2,1,1,1,1,3,2,3,1.0,2,2,3,1,3,2.0,2,2,2,2.0,2,3,4,4,4,4,4,4,2,2,2,2,2,2,2,2,2,2,2,2,2,1,52,3,2,2,3,1,1.0,0.432869566,,,,,2018,6,17
94,98003,2,,5,5,5,3,5,3,3,4,4,4,1,1,1,1,1,1,1,1,1,1,3,3.0,3,3,3,3,3,3.0,3,3,3,3.0,3,4,5,4,5,5,5,5,2,2,2,2,2,2,2,2,2,2,2,2,1,1,26,1,3,1,4,1,3.0,1.333411193,,,,,2018,6,17
95,98168,1,3.0,5,5,5,5,5,4,4,4,4,4,1,1,1,1,1,1,1,1,1,1,1,1.0,2,2,2,1,1,1.0,1,1,1,1.0,2,4,4,4,4,4,4,4,1,1,1,2,1,2,2,2,2,2,2,2,2,1,43,2,3,3,2,2,2.0,0.695852517,,,,,2018,6,17
96,98133,1,3.0,3,3,3,2,5,3,2,3,3,4,3,2,1,2,2,2,1,1,4,2,2,1.0,2,2,2,3,2,1.0,3,2,1,2.0,2,4,4,4,4,4,4,4,1,1,2,2,1,1,1,2,2,2,2,1,2,1,23,1,3,2,1,1,1.0,0.527867331,,,,,2018,6,17
97,98003,1,1.0,5,5,5,4,5,4,2,4,4,4,1,1,1,2,1,1,1,1,1,1,2,1.0,1,2,2,1,2,2.0,2,2,1,2.0,2,4,4,4,4,4,4,4,2,2,2,1,2,2,1,2,2,2,1,2,2,2,55,3,3,4,3,1,2.0,0.583866374,,,,,2018,6,17
98,98391,2,,5,5,5,3,5,4,2,4,4,3,1,1,1,2,1,1,1,1,1,2,2,1.0,2,2,2,1,2,1.0,2,2,1,2.0,2,4,4,2,4,4,4,4,2,2,2,1,2,2,2,1,1,1,2,2,2,2,40,2,3,2,2,1,1.0,0.617983378,,,,,2018,6,17
99,98106,2,,1,2,1,2,4,2,1,3,4,4,3,1,1,1,1,1,1,1,2,2,1,1.0,2,2,2,1,3,2.0,1,1,1,2.0,2,4,4,4,4,4,4,4,1,1,2,2,2,2,1,1,2,2,2,2,2,2,18,1,1,1,2,1,1.0,0.390789677,,,,,2018,6,17
100,98038,1,1.0,2,4,2,2,5,2,2,4,4,4,3,1,2,3,2,2,1,1,2,2,3,1.0,2,1,1,1,2,1.0,1,2,2,2.0,2,2,3,4,4,4,4,4,1,1,1,1,2,2,2,2,1,2,2,2,2,2,21,1,2,2,2,1,1.0,0.300803619,,,,,2018,6,17
101,98030,2,,5,5,5,4,5,3,1,4,4,3,2,1,1,2,2,1,1,1,1,2,2,1.0,2,2,2,1,2,2.0,2,2,1,2.0,2,4,4,4,4,4,4,4,1,1,1,2,2,2,2,2,2,2,2,2,2,2,27,1,3,3,3,1,2.0,0.521126057,,,,,2018,6,17
102,98042,1,1.0,1,2,3,5,5,3,2,3,3,3,2,2,2,2,2,2,2,2,2,2,2,1.0,2,2,2,3,3,2.0,3,3,2,3.0,2,3,3,3,3,3,3,3,2,2,2,2,1,1,1,2,2,2,2,1,2,1,59,3,3,1,2,1,2.0,0.61513705,,,,,2018,6,17
103,98178,2,,5,5,5,5,5,4,4,4,4,4,4,2,2,1,1,1,1,1,2,1,2,1.0,3,3,2,3,3,3.0,3,3,3,3.0,3,4,4,4,4,4,4,4,2,2,2,2,2,2,2,2,2,2,2,1,2,2,36,2,4,3,1,1,2.0,0.485799972,,,,,2018,6,17
104,98102,2,,3,3,5,3,3,3,1,3,3,3,2,1,1,2,1,2,1,2,3,2,2,1.0,2,2,2,3,2,2.0,2,2,1,2.0,2,3,3,3,3,2,3,3,2,2,2,1,1,2,1,2,2,2,1,2,2,2,29,1,1,1,2,1,2.0,0.838384123,,,,,2018,6,17
105,98133,1,4.0,2,3,2,1,2,2,1,3,4,2,2,1,2,3,2,1,1,2,2,3,2,1.0,2,2,2,1,2,2.0,2,2,1,2.0,2,2,3,3,3,3,4,4,2,2,1,1,1,1,1,2,2,2,1,1,2,2,29,1,3,3,5,1,2.0,1.563378172,,,,,2018,6,17
106,98103,1,3.0,5,5,3,5,5,4,4,4,4,4,1,1,1,1,1,1,1,1,1,1,2,2.0,2,2,2,1,2,2.0,2,2,2,2.0,2,4,4,4,4,4,4,4,2,2,2,2,2,2,2,2,2,2,2,2,1,1,64,3,3,3,2,1,1.0,0.61513705,,,,,2018,6,17
107,98177,2,,5,5,5,5,5,4,3,4,4,4,1,1,1,2,1,1,1,1,1,1,2,1.0,2,1,2,2,1,2.0,2,1,1,2.0,2,4,4,4,4,4,4,4,1,1,1,2,1,1,1,2,2,2,1,1,2,2,67,4,3,2,2,1,2.0,0.788583249,,,,,2018,6,17
108,98004,1,1.0,3,5,5,5,5,4,3,3,4,4,2,2,1,1,1,2,2,2,2,2,3,3.0,2,2,2,1,2,2.0,2,2,2,2.0,3,4,4,4,4,4,4,4,1,1,1,2,1,2,2,1,2,2,2,2,2,1,46,2,3,3,2,1,2.0,0.619164583,,,,,2018,6,17
109,98126,1,1.0,5,5,3,3,5,4,2,3,4,3,3,1,2,3,2,2,1,2,2,2,2,1.0,2,2,2,3,3,1.0,1,2,2,1.0,2,4,3,2,4,4,4,4,2,2,2,2,2,2,2,2,1,2,2,2,2,2,34,1,3,4,4,1,2.0,1.302815143,,,,,2018,6,17
110,98155,1,3.0,3,3,5,3,1,2,1,3,3,3,3,2,1,2,2,1,1,1,1,2,2,2.0,2,2,2,2,2,2.0,2,2,1,2.0,2,4,2,2,4,2,4,3,2,2,1,2,1,2,1,2,2,2,1,1,2,2,32,1,3,3,3,1,2.0,0.521126057,,,,,2018,6,17
111,98166,1,6.0,5,5,5,5,5,4,4,4,4,4,1,1,1,1,1,1,1,1,1,2,2,2.0,2,3,2,3,3,2.0,3,3,2,3.0,2,4,4,4,4,4,4,4,1,1,1,1,1,1,2,1,2,2,1,1,2,2,64,3,2,2,1,2,2.0,2.102672358,,,,,2018,6,17
112,98391,2,,4,5,4,5,5,2,1,4,4,4,2,1,1,2,1,2,1,1,1,2,2,1.0,2,2,2,3,2,2.0,2,2,1,2.0,2,4,4,4,3,4,4,4,1,2,1,1,1,1,2,2,2,1,1,2,2,2,40,2,3,2,3,1,2.0,0.610353954,,,,,2018,6,17
113,98034,1,6.0,5,5,5,5,3,3,3,3,3,5,2,2,2,2,2,2,2,2,2,2,2,3.0,2,2,2,1,2,2.0,2,2,2,2.0,2,4,4,4,4,4,4,4,1,1,1,1,1,1,1,1,1,1,1,1,2,2,51,3,3,2,3,1,2.0,0.756265901,,,,,2018,6,17
114,98001,1,1.0,3,4,5,5,3,4,3,3,4,3,2,1,2,2,1,2,1,1,2,2,2,1.0,2,2,2,1,2,2.0,2,2,1,3.0,2,4,3,3,4,3,4,3,2,2,2,1,2,2,2,2,1,1,2,2,2,1,36,2,3,3,3,1,2.0,0.687261745,,,,,2018,6,17
115,98038,2,,5,5,5,5,5,4,4,4,4,4,1,1,1,1,1,1,1,1,3,1,2,1.0,2,2,2,1,2,2.0,2,2,1,2.0,2,4,4,4,4,4,4,4,1,1,1,2,1,1,1,1,2,1,1,1,2,1,61,3,4,3,1,2,3.0,1.183395563,,,,,2018,6,17
116,98103,2,,2,3,5,1,3,4,1,3,4,5,1,1,1,2,1,1,1,1,1,5,3,3.0,3,3,3,3,3,3.0,3,3,3,3.0,3,4,3,2,4,2,5,5,1,1,1,1,1,1,1,1,1,1,1,1,2,2,33,1,3,3,5,1,1.0,1.563378172,,,,,2018,6,17
117,98023,2,,5,5,2,2,1,3,1,4,4,2,2,1,1,2,2,2,1,1,3,3,2,1.0,2,2,2,2,2,2.0,2,2,1,1.0,2,3,4,1,3,4,4,4,2,2,2,1,2,2,2,2,2,2,2,2,2,2,29,1,3,2,2,1,2.0,0.527640133,,,,,2018,6,17
118,98125,1,3.0,5,5,5,5,5,4,2,4,4,4,1,1,1,1,1,2,1,1,2,2,3,3.0,2,3,3,3,3,3.0,3,3,1,3.0,3,4,4,4,4,4,4,4,1,1,1,1,1,1,1,1,1,1,2,2,2,1,35,2,3,2,1,2,1.0,0.678670973,,,,,2018,6,17
119,98006,2,,5,5,5,5,5,3,2,4,4,4,2,1,1,1,1,1,1,2,1,1,3,1.0,2,1,3,1,1,3.0,1,1,1,1.0,2,4,4,4,4,4,4,4,1,1,1,2,1,2,1,1,1,1,1,1,2,2,65,4,4,2,3,1,2.0,5.218379803,,,,,2018,6,17
120,98122,1,3.0,5,5,5,5,5,3,3,3,3,3,2,1,1,2,1,1,1,1,1,2,2,1.0,2,2,2,3,2,3.0,2,2,1,3.0,2,4,4,4,4,4,4,4,2,2,1,2,1,1,2,2,2,1,1,1,2,2,22,1,3,3,1,2,1.0,0.970197332,,,,,2018,6,17
121,98058,2,,5,5,5,5,5,3,2,4,4,4,1,1,1,2,1,1,1,2,2,2,2,1.0,2,2,2,3,3,2.0,2,2,2,2.0,2,4,4,4,4,3,4,4,2,2,2,1,2,2,2,2,1,2,1,1,2,2,32,1,4,3,1,1,2.0,0.527717281,,,,,2018,6,17
122,98122,1,1.0,5,4,5,2,5,3,1,3,4,4,2,1,1,1,1,1,1,1,2,1,2,1.0,2,2,1,1,3,2.0,2,2,1,2.0,2,4,4,4,4,4,4,4,1,1,1,1,2,2,1,2,1,1,1,1,2,2,67,4,1,4,3,1,1.0,9.798847146,,,,,2018,6,17
123,98034,1,1.0,5,5,5,3,4,2,2,3,3,2,3,2,1,2,2,1,1,1,2,3,3,1.0,2,2,2,1,3,3.0,2,2,1,3.0,2,4,4,3,4,4,4,4,2,2,1,2,2,1,1,2,2,2,1,1,2,2,53,3,3,3,2,1,2.0,0.765719225,,,,,2018,6,17
124,98052,2,,5,5,5,3,4,3,2,4,4,4,1,1,1,1,1,1,1,1,1,2,2,1.0,2,2,2,1,2,2.0,3,3,3,2.0,3,3,3,3,4,4,4,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,30,1,4,4,3,3,2.0,0.534397246,,,,,2018,6,17
125,98118,1,4.0,3,5,3,5,2,2,2,3,4,3,3,1,2,2,1,1,1,1,2,2,2,1.0,2,2,2,1,3,2.0,2,2,2,3.0,2,3,4,2,3,5,3,5,2,1,1,1,1,1,1,2,1,2,1,1,2,1,55,3,3,3,3,1,1.0,0.607542766,,,,,2018,6,17
126,98125,1,3.0,5,5,5,5,5,3,2,3,4,4,2,1,2,3,2,2,2,2,2,2,2,1.0,2,2,2,2,2,2.0,2,2,1,2.0,2,4,4,4,4,4,4,4,1,1,1,2,1,1,1,2,1,1,1,1,2,2,44,2,3,2,3,1,1.0,0.610353954,,,,,2018,6,17
127,98003,2,,5,5,5,5,5,4,1,4,4,4,1,1,1,1,1,1,1,1,1,1,2,1.0,2,2,2,1,2,2.0,2,2,1,2.0,2,4,4,4,1,1,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,61,3,3,2,1,2,2.0,0.576568044,,,,,2018,6,17
128,98115,1,3.0,5,5,5,5,5,4,3,4,4,4,1,1,1,1,1,1,1,1,1,1,2,1.0,2,2,3,3,3,2.0,3,3,1,2.0,2,4,4,1,4,4,4,4,1,1,1,1,1,1,1,1,1,2,1,1,2,2,68,4,3,2,2,1,1.0,0.788583249,,,,,2018,6,17
129,98052,1,1.0,3,5,5,5,3,4,2,4,4,4,2,1,1,1,1,1,1,1,1,1,2,1.0,2,2,2,3,2,2.0,3,3,1,2.0,2,4,4,4,4,4,3,3,2,2,1,1,2,2,2,2,2,2,2,2,2,2,52,3,3,4,1,1,2.0,0.746812577,,,,,2018,6,17
130,98166,2,,4,5,4,6,5,3,2,4,4,5,2,1,1,2,1,1,1,1,2,5,3,1.0,2,2,3,1,1,2.0,2,2,3,2.0,2,4,4,4,4,4,4,4,1,1,1,1,1,1,1,2,1,1,1,1,2,2,69,4,3,1,2,1,2.0,0.788583249,,,,,2018,6,17
131,98103,1,1.0,3,5,5,4,5,3,2,3,3,3,2,1,2,2,1,2,1,2,2,2,2,3.0,2,2,3,3,3,2.0,3,2,1,2.0,2,4,4,4,4,4,4,4,1,1,1,1,2,2,1,2,2,2,1,1,2,2,40,2,3,3,1,1,1.0,0.602724529,,,,,2018,6,17
132,98057,2,,5,5,5,5,5,3,2,3,4,3,2,1,1,2,2,1,1,1,2,1,2,2.0,1,2,2,2,2,2.0,2,2,1,2.0,2,4,4,4,4,4,4,4,1,1,1,1,1,1,1,1,1,1,1,1,2,2,51,3,1,1,1,1,1.0,3.567213692,,,,,2018,6,17
133,98023,2,,5,5,5,4,5,4,2,4,4,3,2,1,1,1,1,1,1,1,1,1,2,1.0,2,2,2,3,2,1.0,2,2,1,2.0,2,4,4,4,4,4,4,4,1,1,1,1,1,1,1,1,1,2,1,2,2,2,42,2,3,3,1,1,2.0,0.602724529,,,,,2018,6,17
134,98052,2,,2,3,5,2,4,3,3,4,3,3,3,2,1,2,2,1,1,2,3,2,2,1.0,2,3,2,3,3,1.0,2,2,1,2.0,2,3,2,2,3,4,3,3,2,2,1,2,2,2,1,1,2,2,1,1,2,1,40,2,3,3,5,1,2.0,2.061785235,,,,,2018,6,17
135,98125,1,1.0,3,3,3,2,3,1,1,3,3,3,3,1,2,3,2,1,1,1,1,1,3,3.0,2,2,2,1,2,1.0,2,2,1,2.0,2,2,3,3,4,4,4,4,2,2,2,2,2,2,2,2,2,2,1,1,2,2,29,1,3,4,3,1,1.0,0.521126057,,,,,2018,6,17
136,98108,2,,5,5,5,5,5,4,4,4,4,3,2,2,2,1,1,1,1,1,1,2,2,1.0,1,1,1,3,1,2.0,2,2,1,1.0,2,3,3,3,4,4,4,4,2,2,2,2,2,2,2,2,2,2,2,1,2,1,42,2,1,1,1,2,2.0,1.899323184,,,,,2018,6,17
137,98056,1,1.0,4,4,5,3,5,2,1,3,3,3,3,1,2,3,2,2,1,1,1,2,2,1.0,2,2,3,1,2,3.0,2,2,1,2.0,2,4,4,4,4,4,4,3,2,2,2,1,2,2,2,2,2,2,1,1,2,2,38,2,3,3,2,1,2.0,0.617983378,,,,,2018,6,17
138,98121,1,3.0,5,5,5,5,5,3,2,4,4,4,2,1,1,2,1,1,1,1,1,1,2,1.0,2,2,2,1,2,2.0,2,2,1,2.0,2,4,4,4,4,4,4,4,1,1,1,1,1,1,1,1,1,1,1,1,2,2,40,2,3,4,2,2,1.0,0.617983378,,,,,2018,6,17
139,98023,1,6.0,5,5,5,3,5,3,2,4,4,4,2,1,1,1,1,1,1,1,1,1,2,1.0,2,2,1,1,2,2.0,2,2,1,2.0,2,4,4,4,4,4,4,4,1,1,2,1,2,2,2,2,2,2,2,2,2,2,57,3,3,3,3,1,2.0,0.583866374,,,,,2018,6,17
140,98101,1,6.0,4,5,4,3,5,3,2,4,4,3,2,1,2,3,2,1,1,2,2,2,2,1.0,2,2,2,3,2,2.0,2,2,1,3.0,2,4,4,4,4,4,4,4,1,1,1,1,2,1,1,2,1,1,1,1,2,2,33,1,3,2,3,1,1.0,0.521126057,,,,,2018,6,17
141,98102,1,6.0,5,5,5,5,5,4,4,4,4,4,1,1,1,2,1,1,1,1,2,1,3,1.0,2,3,2,1,3,3.0,3,3,1,3.0,2,4,4,4,4,4,4,4,2,2,2,2,2,2,2,2,2,2,2,2,1,1,40,2,3,3,1,2,1.0,0.678670973,,,,,2018,6,17
142,98023,2,,5,5,5,5,5,4,4,4,4,4,1,1,1,1,1,1,1,1,3,1,2,1.0,2,2,2,2,2,2.0,2,2,1,2.0,2,4,4,4,4,4,4,4,1,1,1,1,1,1,1,1,1,1,1,1,2,2,42,2,3,3,1,2,2.0,0.602724529,,,,,2018,6,17
143,98027,1,1.0,3,3,3,5,1,5,1,5,5,1,1,1,1,4,2,2,1,1,3,4,3,1.0,2,2,2,1,2,2.0,2,2,1,1.0,2,2,2,1,4,4,4,4,2,2,2,2,2,2,2,2,2,2,1,1,2,1,19,1,3,1,1,1,2.0,0.527867331,,,,,2018,6,17
144,98042,2,,3,3,3,3,5,3,2,3,4,4,3,1,1,1,1,2,1,1,2,2,2,1.0,2,2,2,1,2,3.0,2,2,1,2.0,2,4,3,4,4,4,4,4,2,2,2,1,1,1,2,2,1,1,1,1,2,2,38,2,4,3,4,1,2.0,1.229873346,,,,,2018,6,17
145,98122,1,1.0,3,3,5,2,5,3,3,3,4,4,2,1,1,2,1,1,1,1,1,2,2,1.0,2,2,2,3,2,2.0,2,2,2,2.0,2,3,3,4,3,4,3,4,2,2,2,2,1,1,1,2,2,2,2,2,2,1,29,1,4,4,2,1,1.0,0.763773363,,,,,2018,6,17
146,98198,1,1.0,1,1,1,1,2,3,1,4,4,3,2,2,1,2,1,1,1,1,2,1,2,2.0,2,2,2,2,2,1.0,2,2,2,3.0,3,2,2,1,2,2,3,2,2,2,2,1,2,2,1,2,2,2,1,1,2,1,29,1,3,3,3,1,2.0,0.533364477,,,,,2018,6,17
147,98188,1,1.0,5,5,5,5,5,4,2,3,3,3,1,1,1,2,2,1,2,1,1,2,3,1.0,2,2,2,1,2,1.0,2,2,1,2.0,2,4,3,3,4,4,4,4,2,2,1,1,2,2,2,2,2,2,2,2,2,2,38,2,3,3,2,1,2.0,0.617983378,,,,,2018,6,17
148,98144,2,,5,5,5,5,5,4,3,4,4,4,1,1,1,1,1,1,1,1,1,1,2,3.0,2,3,1,1,3,2.0,1,2,1,2.0,2,4,4,4,4,4,4,4,1,1,1,2,1,1,1,1,2,2,2,2,2,1,60,3,3,2,1,2,1.0,0.599948481,,,,,2018,6,17
149,98034,2,,1,1,2,1,3,3,2,4,4,3,1,1,1,1,1,1,1,1,1,1,2,3.0,2,2,2,3,2,2.0,2,2,2,2.0,2,2,2,3,3,3,3,3,2,2,2,2,2,2,2,2,2,1,2,2,2,2,30,1,3,3,1,1,2.0,0.514611982,,,,,2018,6,17
150,98177,1,1.0,2,2,2,1,2,3,1,3,4,3,2,2,1,2,2,1,1,1,2,2,2,1.0,2,2,2,1,2,2.0,2,2,1,2.0,2,2,3,3,4,4,4,4,1,1,1,1,1,1,1,2,1,1,1,1,2,2,35,2,3,2,3,1,2.0,0.610353954,,,,,2018,6,17
151,98030,1,1.0,1,5,5,5,4,4,3,4,4,4,1,1,1,1,1,1,1,1,1,1,3,1.0,2,2,3,1,2,2.0,3,3,1,2.0,2,4,4,4,4,4,4,4,1,1,1,1,1,1,1,1,1,1,1,1,2,2,19,1,2,1,4,1,2.0,0.742724986,,,,,2018,6,17
152,98045,1,1.0,5,5,5,1,4,3,2,4,4,4,2,1,1,2,1,1,1,1,1,2,2,1.0,2,2,2,1,2,2.0,2,2,1,2.0,2,4,4,3,4,4,4,4,2,2,2,1,2,2,2,2,2,2,2,2,2,2,55,3,3,3,5,1,2.0,1.751599122,,,,,2018,6,17
153,98198,1,1.0,3,5,5,3,5,3,3,3,3,3,2,2,2,2,2,2,1,1,1,2,2,2.0,2,2,2,2,2,2.0,2,2,2,2.0,2,3,3,3,4,4,4,4,1,1,1,1,1,1,1,2,2,2,2,2,2,2,57,3,3,4,4,2,2.0,1.459665935,,,,,2018,6,17
154,98031,1,4.0,5,5,5,5,5,4,2,4,4,3,1,1,1,1,1,1,1,1,1,2,3,1.0,1,3,3,3,2,3.0,3,3,1,2.0,2,4,4,4,4,4,4,4,2,2,2,2,2,1,1,2,1,2,1,1,2,2,33,1,4,4,2,1,1.0,0.541077212,,,,,2018,6,17
155,98105,1,3.0,5,5,5,2,5,4,2,4,4,4,2,1,1,1,1,2,1,1,1,2,2,2.0,2,1,2,1,2,2.0,2,2,1,2.0,2,4,4,4,4,4,4,4,1,1,1,1,1,1,1,2,1,1,2,2,2,2,47,2,4,3,3,1,1.0,1.642569739,,,,,2018,6,17
156,98029,2,,5,5,4,5,5,5,5,4,4,4,5,1,2,3,2,1,1,2,2,1,2,1.0,2,2,2,1,3,3.0,2,2,1,2.0,2,3,4,4,4,4,4,4,2,2,2,2,2,2,1,2,2,2,2,2,2,2,38,2,3,4,5,1,2.0,1.831061862,,,,,2018,6,17
157,98033,2,,3,5,3,1,4,3,2,4,4,4,2,1,1,1,1,1,1,1,1,1,3,1.0,1,2,1,1,2,3.0,2,2,1,2.0,2,2,3,3,4,4,4,4,2,2,2,2,1,1,1,2,2,2,1,1,2,2,49,2,1,2,2,1,1.0,3.657522899,,,,,2018,6,17
