,Unnamed: 0,zip,work_outside_home,Commute,beh_read,beh_type,beh_handheld,beh_handfree,beh_app,acc_handheld,acc_handfree,acc_read,acc_type,acc_app,threat_talk,threat_type,threat_aggressive,threat_spdfwy,threat_spdres,threat_lights,threat_asleep,threat_alcohol,threat_cannabis,threat_app,legal_addgps,legal_gps1819,legal_handheld,legal_handheldstop,legal_handheldspkr,legal_911,legal_camera,legal_music1819,legal_readstop,legal_typestop,legal_handfree,legal_app1819,legal_video,will30_handheld,will30_type,will30_app,willever_tixtalk,willever_tixtext,willever_crashtalk,willever_crashtext,stop_family,stop_friends,stop_pass,stop_bt,stop_tix124,stop_tix240,stop_ins,stop_work,stop_app,stop_block,stop_crash,stop_kill,stop_none,Gender,Age,agegrp1,Race,Education,Income,drive30days,Urbanicity,weight,Language,legal_gps2122,legal_music2122,legal_app2122,year,month,day
1117,1128,98002,2,,2,5,5,5,5,3,3,4,3,4,2,1,1,2,1,1,1,2,2,2,2,1.0,1,1,1,1,1,2.0,2,2,1,2.0,2,3,4,4,2,2,2,1,1,2,1,2,2,2,2,2,1,2,1,1,2,2,61,4,3,1,1,1,2.0,0.91306588,1.0,,,,2019,5,24
1121,1132,98023,2,,5,5,5,3,5,4,2,4,4,4,1,1,1,1,1,1,1,1,1,1,2,1.0,2,2,2,3,3,2.0,2,2,1,3.0,2,4,4,4,4,4,4,4,2,2,2,1,2,2,2,2,2,2,2,2,2,2,58,4,3,3,3,1,2.0,0.91306588,1.0,,,,2019,5,24
1125,1136,98391,2,,1,3,1,1,3,3,1,3,3,3,1,1,1,1,1,1,1,1,2,1,2,1.0,2,2,2,1,2,1.0,1,1,1,1.0,2,3,3,4,4,4,4,4,1,1,1,1,1,1,1,2,1,1,1,1,2,1,59,4,3,2,3,1,3.0,0.591110627,1.0,,,,2019,5,24
1135,1146,98105,1,1.0,5,5,5,4,5,4,2,4,4,3,2,2,2,3,2,2,2,2,3,5,3,3.0,2,2,2,3,3,3.0,3,2,1,3.0,3,4,4,4,4,4,4,4,1,1,1,1,1,1,1,2,2,1,1,1,2,1,59,4,3,3,2,1,2.0,0.478799608,1.0,,,,2019,5,24
1137,1148,98155,2,,5,5,5,5,5,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,1.0,2,2,2,3,2,2.0,2,2,1,2.0,2,3,3,3,3,3,3,3,1,1,1,2,2,2,2,2,2,2,1,1,2,1,59,4,8,3,1,1,2.0,0.932813497,1.0,,,,2019,5,24
1141,1152,98155,2,,5,5,5,5,5,4,2,4,4,4,2,1,1,1,1,1,1,1,1,1,2,1.0,2,2,2,2,2,2.0,2,2,1,2.0,2,4,4,4,4,4,4,4,2,2,2,2,1,1,1,2,2,2,1,1,2,2,78,5,1,2,2,1,2.0,2.75450949,1.0,,,,2019,5,24
1146,1157,98006,1,3.0,5,5,5,5,5,4,2,4,4,4,2,1,1,1,1,1,1,1,1,1,2,1.0,1,2,2,3,2,3.0,2,2,1,3.0,2,4,4,4,4,4,4,4,2,2,2,2,1,1,1,2,2,2,2,2,2,1,63,4,3,3,5,1,2.0,0.786177134,1.0,,,,2019,5,24
1159,1170,98092,2,,5,5,3,2,5,4,1,4,4,4,1,1,1,1,1,1,1,1,2,2,2,1.0,2,3,2,3,3,3.0,1,1,1,1.0,2,4,4,3,4,4,4,4,1,1,2,1,1,1,1,2,2,1,1,1,2,2,66,5,3,2,3,1,2.0,0.909709492,1.0,,,,2019,5,24
1160,1171,98053,2,,5,5,4,2,5,4,3,4,4,4,1,1,1,2,2,1,1,1,1,1,2,1.0,2,2,2,3,2,2.0,2,2,1,3.0,2,4,4,4,4,4,4,4,1,1,1,1,1,1,1,1,1,1,1,1,2,1,79,5,3,4,3,1,2.0,1.32982567,1.0,,,,2019,5,24
1162,1173,98010,2,,5,5,5,5,5,3,3,3,3,3,1,1,1,1,1,1,1,1,1,1,2,1.0,2,2,2,3,3,2.0,2,2,3,2.0,2,4,4,4,4,4,4,4,2,2,2,2,2,1,1,2,2,1,1,1,2,2,72,5,3,2,1,1,3.0,0.909709492,1.0,,,,2019,5,24
1165,1176,98155,2,,3,5,5,4,5,3,2,3,3,3,2,1,2,3,2,1,1,2,2,2,3,1.0,2,2,2,3,2,3.0,3,2,1,3.0,2,3,4,4,4,4,4,4,2,2,1,1,2,2,2,2,2,2,2,2,2,1,66,5,3,3,3,1,2.0,0.721231395,1.0,,,,2019,5,24
1168,1179,98003,2,,5,5,5,5,5,4,1,4,4,4,1,1,1,1,1,1,1,1,1,1,2,1.0,2,2,2,3,2,2.0,2,2,1,2.0,2,4,4,4,4,4,4,4,2,2,1,1,1,1,1,2,2,1,1,1,2,2,62,4,3,2,1,2,2.0,0.91306588,1.0,,,,2019,5,24
1173,1184,98058,1,1.0,3,3,5,2,3,3,2,3,3,3,3,2,2,3,2,1,1,2,2,2,2,1.0,2,2,2,1,2,1.0,2,2,1,2.0,2,1,3,3,4,4,4,4,2,2,2,2,2,1,1,2,2,2,2,2,2,1,56,4,3,3,5,1,2.0,0.786177134,1.0,,,,2019,5,24
1176,1187,98178,1,1.0,5,5,5,2,5,4,1,4,4,4,2,1,1,3,2,1,1,1,1,1,2,1.0,2,2,2,1,3,3.0,2,2,1,2.0,3,4,4,4,4,4,4,4,1,1,1,1,1,1,1,1,2,2,1,1,2,2,57,4,3,3,4,1,1.0,1.14133235,1.0,,,,2019,5,24
1178,1189,98023,2,,5,5,5,5,5,4,3,4,4,4,1,1,1,1,1,1,1,1,1,1,2,1.0,2,3,2,3,3,1.0,3,3,1,3.0,2,4,4,4,4,4,4,4,1,1,1,1,1,1,1,1,1,1,1,1,2,2,69,5,3,4,4,1,2.0,1.137136865,1.0,,,,2019,5,24
1183,1194,98070,2,,3,5,3,3,2,3,2,3,4,2,2,1,2,2,1,1,1,2,2,3,2,1.0,2,2,2,2,2,1.0,2,2,1,3.0,2,2,4,4,3,4,3,4,2,2,2,1,1,1,1,2,2,2,1,1,2,1,59,4,6,4,4,1,3.0,1.166016871,1.0,,,,2019,5,24
1186,1197,98006,1,1.0,3,5,4,2,5,3,2,4,4,4,2,1,1,2,1,1,1,1,1,1,2,1.0,2,2,2,3,2,2.0,2,2,1,2.0,2,3,4,4,3,4,4,4,2,2,2,2,2,1,1,2,1,2,1,1,2,1,63,4,3,3,3,1,2.0,0.591110627,1.0,,,,2019,5,24
1190,1201,98030,2,,5,5,3,2,5,4,2,4,4,4,2,1,1,2,1,1,1,1,1,1,2,1.0,2,1,3,1,2,2.0,1,2,1,2.0,2,4,4,4,4,4,4,4,2,2,2,2,1,1,1,2,1,1,1,1,2,1,72,5,3,3,1,1,2.0,0.721231395,1.0,,,,2019,5,24
1194,1206,98033,2,,3,3,3,1,3,4,1,4,4,4,1,1,1,1,1,1,1,1,1,1,2,1.0,2,2,2,1,2,2.0,2,2,1,2.0,2,4,4,4,4,4,4,4,1,1,1,2,1,1,1,2,1,1,1,1,2,1,63,4,4,3,3,2,2.0,0.932813497,1.0,,,,2019,5,24
1195,1207,98011,1,1.0,4,5,5,5,5,4,3,3,4,4,1,1,1,2,1,1,1,1,1,1,2,1.0,2,2,2,1,2,3.0,2,2,1,2.0,2,4,4,4,4,4,4,4,1,1,1,2,1,1,1,2,1,2,1,1,2,2,60,4,3,1,1,2,2.0,0.91306588,1.0,,,,2019,5,24
1203,1216,98198,1,1.0,5,5,5,3,3,4,2,4,4,5,1,1,1,1,1,1,1,1,1,1,1,1.0,2,2,2,1,2,2.0,2,2,1,3.0,2,4,4,4,4,4,4,4,1,1,1,1,1,1,1,1,1,1,1,1,2,2,67,5,3,3,3,1,2.0,0.909709492,1.0,,,,2019,5,24
1204,1217,98125,1,1.0,5,5,5,5,5,4,4,4,4,4,1,1,1,1,1,1,1,1,1,1,2,2.0,2,1,1,1,1,2.0,1,1,1,2.0,2,4,4,4,4,4,4,4,1,1,1,1,1,1,1,1,1,1,1,1,2,1,58,4,3,2,1,1,1.0,0.591110627,1.0,,,,2019,5,24
1212,1225,98177,1,1.0,5,5,5,2,5,1,1,4,4,4,1,1,1,1,1,1,1,1,1,1,2,1.0,2,2,2,1,2,2.0,2,2,1,2.0,2,4,4,4,4,4,4,4,2,2,2,1,2,1,1,1,2,1,2,2,2,2,56,4,3,2,4,1,2.0,1.14133235,1.0,,,,2019,5,24
1216,1229,98199,2,,5,5,5,3,5,4,2,4,4,4,1,1,1,1,1,1,1,1,2,1,2,1.0,2,2,2,2,2,2.0,2,2,1,2.0,2,4,4,4,4,4,4,4,2,1,1,1,1,1,1,2,1,1,1,1,2,2,63,4,3,3,2,1,1.0,0.739583363,1.0,,,,2019,5,24
1217,1230,98034,2,,5,5,5,2,5,3,1,4,4,3,3,1,1,3,2,1,1,1,1,2,2,1.0,2,2,1,1,2,2.0,2,2,1,2.0,1,4,4,4,4,4,4,4,1,1,1,1,1,1,1,1,1,1,1,1,2,1,66,5,3,4,4,1,2.0,0.901539244,1.0,,,,2019,5,24
1234,1247,98038,2,,5,5,5,4,5,4,2,4,4,4,1,1,1,1,1,1,1,2,2,1,2,1.0,2,2,2,1,2,2.0,2,2,1,2.0,2,4,4,4,4,4,4,4,1,1,1,2,1,1,1,1,2,1,1,1,2,1,66,5,3,3,2,1,2.0,0.58419743,1.0,,,,2019,5,24
1242,1255,98117,2,,5,5,5,3,5,4,2,4,4,4,1,1,2,2,1,1,1,1,1,2,3,1.0,2,2,2,3,3,3.0,3,2,1,2.0,2,4,4,4,4,4,3,4,2,2,2,2,1,1,1,2,2,1,1,1,2,1,67,5,3,3,2,1,1.0,0.58419743,1.0,,,,2019,5,24
1250,1263,98031,2,,5,5,5,5,5,4,2,4,4,4,2,1,1,2,1,1,1,1,1,1,2,1.0,2,2,2,1,3,2.0,2,2,3,2.0,2,4,4,4,4,4,4,4,1,1,1,2,1,2,1,1,2,1,2,1,2,2,78,5,3,1,2,1,2.0,2.46521066,1.0,,,,2019,5,24
1253,1266,98006,2,,5,5,5,5,5,4,4,4,4,2,2,1,1,1,1,1,1,1,1,3,2,1.0,2,2,2,1,2,2.0,2,2,1,1.0,2,4,4,3,4,4,4,4,2,2,2,2,1,1,1,2,2,1,1,1,2,2,63,4,3,1,2,1,2.0,0.739583363,1.0,,,,2019,5,24
1256,1269,98038,2,,5,5,5,5,5,4,3,3,3,3,2,2,2,2,1,1,1,1,5,2,2,1.0,2,3,2,2,1,2.0,2,2,2,2.0,2,4,4,4,3,3,3,3,1,1,1,2,1,1,2,2,2,2,1,1,2,2,85,5,3,2,1,2,2.0,3.04346995,1.0,,,,2019,5,24
1266,1279,98001,2,,5,5,5,5,5,4,3,4,4,4,2,1,2,2,1,1,1,1,1,1,2,1.0,2,2,2,1,2,2.0,3,3,3,2.0,2,4,4,4,3,3,1,1,2,2,2,2,1,1,1,1,1,1,1,1,2,2,69,5,3,2,1,1,3.0,0.909709492,1.0,,,,2019,5,24
1267,1280,98155,2,,5,5,5,5,5,3,2,3,3,3,1,1,1,1,1,1,1,1,1,1,3,1.0,2,2,3,1,3,1.0,2,2,1,2.0,2,4,4,4,4,4,4,4,1,1,1,1,1,1,1,2,2,2,1,1,2,2,61,4,3,3,1,1,2.0,0.91306588,1.0,,,,2019,5,24
1272,1285,98029,1,6.0,5,5,5,3,5,4,2,4,4,4,1,1,1,1,1,1,1,1,5,2,2,1.0,2,2,2,1,3,2.0,3,2,1,3.0,2,4,4,4,4,4,4,4,2,2,1,1,1,1,1,2,1,1,1,1,2,2,66,5,3,3,3,1,2.0,0.909709492,1.0,,,,2019,5,24
1275,1288,98038,2,,5,5,5,4,5,4,2,3,3,3,3,3,2,1,1,1,1,1,1,1,2,1.0,2,2,2,1,3,2.0,2,2,1,2.0,2,4,4,4,1,1,1,1,2,2,1,1,1,1,1,1,2,1,1,1,2,1,79,5,4,3,2,1,1.0,6.648890637,1.0,,,,2019,5,24
1276,1289,98059,1,1.0,2,3,5,2,3,4,2,2,3,2,3,2,1,2,1,1,1,1,2,3,3,1.0,2,2,1,3,2,1.0,1,3,1,3.0,3,4,2,2,4,3,3,3,2,2,1,1,1,1,1,2,1,1,1,1,2,1,60,4,3,3,2,1,2.0,0.478799608,2.0,,,,2019,5,24
1286,1299,98103,1,3.0,3,3,4,2,1,3,1,4,5,2,3,4,2,1,1,3,1,3,3,2,3,1.0,2,1,1,1,1,2.0,1,1,2,2.0,1,4,3,2,2,2,1,1,2,2,1,2,1,1,1,2,2,2,1,1,2,1,56,4,1,1,1,3,1.0,1.970854204,1.0,,,,2019,5,24
1287,1300,98001,2,,5,5,5,1,5,4,1,4,4,4,1,1,1,1,1,1,1,1,1,1,2,1.0,2,2,2,1,2,2.0,2,2,1,2.0,2,4,4,4,4,4,4,4,2,2,2,1,2,2,2,2,2,2,2,2,2,2,69,5,3,3,4,1,2.0,1.137136865,1.0,,,,2019,5,24
1293,1306,98146,2,,5,5,5,5,5,4,2,4,4,4,1,1,1,2,1,1,1,1,1,1,2,3.0,2,2,2,3,2,2.0,2,2,3,2.0,2,4,4,4,4,4,4,4,1,1,1,1,1,1,1,2,1,2,1,1,2,2,72,5,3,4,3,1,2.0,0.909709492,1.0,,,,2019,5,24
1297,1310,98198,1,1.0,1,5,5,1,1,4,1,2,4,1,3,2,1,1,1,1,1,1,1,3,2,1.0,2,2,2,1,2,2.0,2,2,1,1.0,2,4,4,1,4,3,3,3,2,2,2,1,2,2,2,1,2,2,2,2,2,2,62,4,3,3,3,1,2.0,0.91306588,1.0,,,,2019,5,24
1302,1315,98391,2,,4,5,6,5,6,2,2,4,4,4,3,1,1,1,1,1,1,1,1,2,2,1.0,2,2,3,3,2,2.0,2,2,1,2.0,2,3,4,4,3,4,3,2,1,1,1,1,1,1,1,2,1,1,1,1,2,2,76,5,3,3,4,1,3.0,3.804337438,1.0,,,,2019,5,24
1307,1320,98042,2,,5,5,5,5,1,4,3,4,4,2,1,1,1,1,1,1,1,1,3,3,2,1.0,2,2,2,1,3,2.0,1,1,1,1.0,2,4,4,2,4,4,4,4,1,1,1,1,1,1,1,2,1,1,1,1,2,2,56,4,3,2,5,1,2.0,1.21437762,1.0,,,,2019,5,24
1312,1325,98101,2,,5,5,5,5,5,4,4,4,4,2,1,1,1,2,1,1,1,1,1,3,3,1.0,3,3,3,1,3,1.0,3,3,3,3.0,2,5,4,4,4,4,4,4,1,1,1,2,2,1,1,1,1,2,1,1,2,1,57,4,3,3,1,2,1.0,0.591110627,1.0,,,,2019,5,24
1315,1328,98115,1,3.0,5,5,5,5,5,4,3,4,4,4,2,1,1,1,1,1,1,1,1,1,2,1.0,2,2,1,2,3,2.0,2,2,1,1.0,2,4,4,4,4,4,4,4,1,1,1,1,1,1,1,1,1,1,1,1,2,2,68,5,3,2,2,1,1.0,0.736864688,1.0,,,,2019,5,24
1321,1334,98116,1,1.0,3,5,5,2,5,4,1,3,3,4,3,1,1,2,1,1,1,1,1,1,2,3.0,2,2,1,1,2,2.0,2,2,1,2.0,2,1,4,4,4,4,4,4,2,2,2,1,2,2,2,1,1,2,2,2,2,1,57,4,3,3,4,1,1.0,0.738888284,1.0,,,,2019,5,24
1324,1337,98199,1,1.0,5,5,5,5,5,4,2,4,4,2,1,1,1,1,1,1,1,1,1,2,2,1.0,2,2,2,3,2,3.0,2,2,1,3.0,2,4,4,4,4,4,4,4,1,1,1,1,1,1,1,1,1,1,1,1,2,2,61,4,3,1,2,1,1.0,0.739583363,1.0,,,,2019,5,24
1326,1339,98199,2,,5,5,5,5,5,4,2,3,4,3,2,1,1,1,1,1,1,1,1,1,2,1.0,2,2,2,1,2,3.0,3,2,1,1.0,2,4,4,4,4,4,4,4,2,2,2,1,2,2,2,2,1,2,2,1,2,2,77,5,3,1,3,1,1.0,3.04346995,1.0,,,,2019,5,24
1327,1340,98133,1,3.0,5,5,5,5,5,4,2,3,4,3,2,1,1,1,1,1,1,1,2,1,3,1.0,2,3,1,2,1,2.0,1,1,1,2.0,2,4,4,4,4,3,3,3,2,2,2,2,2,2,2,2,2,2,1,1,2,2,61,4,1,2,1,2,1.0,0.881694411,1.0,,,,2019,5,24
1330,1343,98034,2,,5,5,5,5,5,4,3,4,4,4,2,2,2,2,1,1,1,1,1,2,2,1.0,2,3,3,1,3,3.0,3,3,1,2.0,2,4,4,4,4,4,4,4,2,2,2,2,2,1,1,2,2,2,1,1,2,2,75,5,3,4,2,1,2.0,2.46521066,1.0,,,,2019,5,24
1336,1349,98112,2,,5,5,5,5,5,4,2,4,4,4,1,1,1,1,1,1,1,1,2,1,2,1.0,2,2,2,1,2,1.0,2,2,1,2.0,2,4,4,4,4,4,4,4,2,2,1,1,2,1,2,2,2,2,2,2,2,2,65,5,3,3,1,1,1.0,0.909709492,1.0,,,,2019,5,24
1339,1352,98023,1,1.0,5,5,5,3,5,3,2,4,4,4,1,1,1,2,1,1,1,1,1,1,2,1.0,2,2,2,1,3,3.0,2,2,1,2.0,2,4,4,4,4,4,1,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,71,5,1,1,3,1,1.0,2.00294068,1.0,,,,2019,5,24
1340,1353,98072,2,,5,5,5,2,5,4,2,4,4,4,1,1,1,1,1,1,1,1,1,1,2,1.0,2,2,2,3,2,2.0,2,2,1,2.0,2,4,4,4,4,4,4,4,2,2,2,1,1,1,1,2,2,2,1,1,2,1,63,4,3,3,2,1,2.0,0.478799608,1.0,,,,2019,5,24
1342,1355,98188,1,1.0,1,2,1,1,1,2,1,3,3,2,2,2,2,2,1,1,1,1,1,2,2,1.0,2,2,2,1,2,1.0,2,2,1,3.0,2,2,3,2,4,3,3,3,2,2,1,1,2,1,1,2,2,1,1,1,2,1,59,4,3,4,3,1,2.0,0.591110627,1.0,,,,2019,5,24
1355,1369,98122,1,5.0,5,5,5,5,5,3,3,3,3,3,3,2,2,2,2,1,1,1,3,2,3,1.0,2,2,2,1,2,2.0,2,2,2,2.0,2,4,4,4,4,4,4,4,2,2,2,2,2,2,2,2,2,2,2,2,1,2,64,4,3,4,4,1,1.0,1.14133235,1.0,,,,2019,5,25
1358,1372,98027,2,,5,5,5,3,5,1,2,3,3,3,2,1,1,1,1,1,1,2,2,1,2,1.0,2,2,2,1,1,1.0,2,2,1,2.0,2,3,4,4,4,4,4,4,2,2,1,1,1,1,1,2,1,2,1,1,2,2,63,4,3,3,5,1,2.0,1.21437762,1.0,,,,2019,5,25
1364,1378,98072,1,1.0,5,5,5,5,5,4,2,4,4,4,1,1,1,2,1,1,1,1,1,1,3,1.0,2,2,2,1,3,3.0,2,2,1,2.0,2,4,4,4,5,4,4,4,2,2,2,1,1,1,1,2,2,2,2,2,2,1,58,4,3,3,3,1,1.0,0.591110627,1.0,,,,2019,5,25
1365,1379,98122,2,,3,5,5,3,5,4,4,4,4,4,2,2,1,1,1,1,1,1,1,1,2,1.0,2,1,2,1,1,1.0,1,1,1,1.0,2,4,4,2,4,4,4,4,2,2,2,2,2,1,2,2,2,2,2,2,2,2,70,5,5,3,1,1,1.0,4.560185232,1.0,,,,2019,5,25
1373,1388,98115,1,3.0,4,5,5,3,5,4,2,4,4,4,1,1,1,1,1,1,1,1,1,1,3,1.0,2,2,2,3,3,2.0,1,3,1,2.0,1,4,4,5,4,4,4,4,1,1,1,2,2,2,2,2,2,2,2,2,2,2,58,4,3,2,3,1,1.0,0.91306588,1.0,,,,2019,5,25
1377,1392,98023,2,,5,5,4,5,4,4,4,4,4,4,1,1,1,1,1,1,1,1,2,2,3,1.0,2,2,2,2,2,3.0,3,3,2,2.0,2,4,4,4,4,4,4,4,1,1,1,2,1,1,1,1,1,1,1,1,2,2,63,4,3,2,3,1,1.0,0.91306588,1.0,,,,2019,5,25
1389,1404,98198,2,,5,5,5,5,5,4,4,4,4,4,1,1,1,1,1,1,1,1,1,1,2,3.0,2,2,2,3,3,1.0,3,3,1,2.0,2,4,4,4,4,4,4,4,1,1,1,2,1,1,1,1,1,2,1,1,2,1,66,5,3,4,2,1,1.0,0.58419743,1.0,,,,2019,5,25
1394,1409,98042,2,,5,5,5,5,5,3,3,4,4,4,1,1,1,1,1,1,1,1,1,1,1,1.0,1,1,1,3,1,3.0,2,1,1,2.0,2,4,4,4,4,4,4,4,1,1,1,1,1,1,1,1,1,1,1,1,2,2,56,4,3,3,1,2,2.0,0.91306588,1.0,,,,2019,5,25
1397,1412,98028,2,,5,5,4,5,5,3,2,4,4,4,1,1,1,1,1,1,1,1,1,1,2,1.0,2,2,2,1,2,1.0,2,2,1,2.0,2,4,4,4,4,4,4,4,1,2,2,1,2,2,1,2,2,2,1,1,2,1,69,5,4,4,2,1,2.0,9.66947733,1.0,,,,2019,5,25
1402,1417,98133,2,,5,5,5,5,5,4,4,4,4,4,2,1,1,3,2,1,1,1,1,1,2,1.0,2,2,2,2,2,2.0,2,2,2,1.0,2,4,4,1,4,4,4,4,2,2,2,2,2,2,2,2,2,2,2,2,1,1,57,4,8,3,1,1,2.0,0.932813497,1.0,,,,2019,5,25
1407,1422,98118,2,,5,5,3,5,5,3,1,3,3,2,2,2,1,1,1,1,1,1,1,2,1,1.0,2,2,2,1,1,2.0,2,2,1,1.0,2,4,4,3,4,4,4,4,2,2,2,2,2,2,2,1,2,2,2,2,2,1,58,4,4,3,4,2,2.0,1.166016871,1.0,,,,2019,5,25
1410,1425,98092,2,,3,5,5,2,2,4,4,2,4,1,2,1,2,2,2,1,1,1,1,4,2,1.0,2,2,2,1,2,2.0,1,2,1,2.0,2,4,4,4,4,4,4,4,1,1,1,1,1,1,1,1,1,1,1,1,2,1,64,4,3,4,3,1,2.0,0.591110627,1.0,,,,2019,5,25
1411,1426,98177,2,,1,1,1,1,1,3,1,3,4,3,2,1,1,1,1,1,1,1,1,1,2,1.0,2,2,2,2,2,2.0,2,2,1,2.0,2,2,2,3,3,3,3,3,2,2,2,2,1,2,2,2,2,2,2,2,2,1,66,5,3,3,4,1,1.0,0.901539244,1.0,,,,2019,5,25
1417,1432,98125,2,,5,5,5,5,5,4,2,4,4,4,2,2,1,1,1,1,1,1,2,1,1,2.0,2,3,3,1,1,1.0,3,3,3,3.0,3,4,4,4,4,4,4,4,1,2,2,2,2,1,1,2,2,2,1,1,2,1,59,4,1,4,5,1,2.0,2.621236091,1.0,,,,2019,5,25
1425,1440,98121,2,,5,5,5,5,5,4,4,4,4,3,1,1,1,2,1,1,1,1,3,1,3,3.0,2,3,1,1,3,3.0,3,2,1,1.0,2,4,4,4,4,4,4,4,1,1,1,1,1,1,1,1,1,1,1,1,2,1,68,5,3,4,3,1,1.0,0.721231395,1.0,,,,2019,5,25
1435,1450,98133,2,,5,5,5,5,5,4,5,3,4,4,1,1,1,2,1,1,1,1,1,1,2,1.0,2,2,2,2,3,2.0,2,2,1,2.0,2,4,4,4,4,4,4,4,2,2,2,2,2,2,2,2,2,2,2,2,1,1,73,5,3,4,2,1,1.0,0.58419743,1.0,,,,2019,5,26
1436,1451,98031,2,,5,5,5,5,5,3,3,3,3,3,2,2,2,2,2,2,2,1,2,2,3,3.0,2,2,3,3,3,3.0,3,3,3,3.0,3,4,4,4,4,4,4,4,1,1,1,2,1,1,1,2,2,2,1,1,2,1,63,4,4,2,1,1,2.0,0.932813497,1.0,,,,2019,5,26
1441,1456,98125,1,3.0,5,5,5,5,5,4,2,4,4,3,2,1,2,2,1,1,1,1,1,2,3,1.0,2,2,2,3,2,3.0,2,2,1,3.0,2,4,4,4,4,4,4,4,1,2,1,1,2,2,2,1,1,2,1,1,2,1,74,5,1,2,2,1,1.0,6.682784749,1.0,,,,2019,5,26
1445,1460,98004,1,6.0,3,5,3,2,3,3,2,3,4,2,3,2,2,2,1,1,1,1,1,3,2,1.0,2,2,3,3,3,3.0,2,2,1,1.0,2,3,3,1,3,4,4,4,2,2,1,1,2,2,2,2,2,1,2,2,2,1,68,5,3,4,5,1,1.0,0.959237755,1.0,,,,2019,5,26
1446,1461,98144,2,,5,5,5,5,5,4,4,4,4,4,1,1,1,1,1,1,1,1,1,1,2,2.0,2,2,2,1,2,2.0,2,2,1,2.0,2,4,4,4,4,4,4,4,1,1,1,1,1,1,1,1,1,1,1,1,2,1,61,4,3,2,1,2,1.0,0.591110627,1.0,,,,2019,5,26
1450,1465,98031,2,,5,5,3,3,5,4,2,4,4,4,1,1,1,2,2,2,1,1,2,1,2,1.0,2,2,2,3,3,2.0,3,3,1,2.0,2,4,4,4,4,4,4,4,1,1,1,1,1,1,1,2,1,1,1,1,2,1,80,5,3,3,1,1,2.0,1.32982567,1.0,,,,2019,5,26
1455,1470,98006,2,,1,1,5,5,5,4,2,4,4,4,1,1,1,1,1,1,1,1,1,1,2,2.0,2,1,1,3,2,2.0,2,2,1,2.0,2,4,4,4,4,4,4,4,2,2,2,2,2,2,1,2,2,2,2,2,2,1,63,4,3,3,5,1,2.0,0.786177134,1.0,,,,2019,5,26
1459,1474,98053,2,,5,5,3,3,5,3,2,3,3,3,1,1,1,2,2,2,1,1,2,2,2,1.0,2,3,3,1,3,2.0,3,3,1,2.0,2,2,3,3,3,3,3,3,1,1,1,1,1,1,1,1,2,1,1,1,2,1,74,5,3,3,2,1,2.0,0.58419743,1.0,,,,2019,5,26
1470,1485,98031,1,1.0,1,5,5,3,5,4,2,4,4,4,1,1,2,2,1,1,1,1,1,1,2,1.0,2,2,2,1,2,3.0,2,2,1,2.0,2,4,4,4,4,4,4,4,2,2,2,1,2,2,2,2,2,2,2,2,2,1,57,4,3,3,3,1,2.0,0.591110627,1.0,,,,2019,5,26
1471,1486,98391,1,2.0,2,2,3,3,5,2,2,3,3,3,3,2,1,2,1,1,1,1,1,2,2,1.0,2,2,2,1,2,2.0,2,2,1,2.0,2,3,3,3,4,4,4,4,2,2,2,2,1,2,2,2,2,2,2,2,2,1,58,4,3,4,5,1,2.0,0.786177134,1.0,,,,2019,5,26
1474,1489,98072,2,,3,3,5,5,5,4,2,4,4,4,1,1,1,1,1,1,1,1,1,1,2,1.0,2,1,2,2,1,2.0,1,1,1,2.0,2,4,4,4,4,4,4,4,2,2,2,1,1,1,1,2,2,1,1,1,2,1,65,5,3,3,1,1,3.0,0.721231395,1.0,,,,2019,5,26
1478,1493,98168,1,1.0,5,5,5,5,5,4,3,4,4,4,2,1,1,3,2,1,1,1,1,2,3,1.0,2,2,2,1,2,2.0,2,2,1,2.0,2,4,4,4,4,4,4,4,1,1,1,1,1,1,1,2,2,1,1,1,2,1,63,4,3,2,5,1,1.0,0.786177134,1.0,,,,2019,5,26
1481,1496,98052,2,,5,5,5,5,5,4,2,4,4,4,2,1,1,2,1,1,1,1,2,2,3,1.0,2,2,2,1,2,2.0,2,2,1,2.0,2,4,4,4,4,4,4,4,1,1,1,1,1,1,1,1,1,1,1,1,2,1,66,5,3,4,3,1,2.0,0.721231395,1.0,,,,2019,5,26
1485,1500,98038,1,1.0,5,5,5,2,5,2,1,3,4,3,3,1,2,2,1,1,1,2,2,2,2,1.0,2,2,3,3,2,3.0,2,2,1,2.0,2,4,4,4,4,4,4,4,2,2,2,2,2,2,2,2,1,2,1,1,2,1,66,5,3,4,2,1,2.0,0.58419743,1.0,,,,2019,5,27
1489,1504,98001,1,1.0,5,5,5,3,5,4,1,4,4,5,1,1,1,1,1,1,1,1,3,5,3,1.0,2,3,2,1,3,2.0,3,3,2,3.0,2,4,4,4,4,4,4,4,2,2,2,2,2,2,2,2,2,2,2,2,1,2,61,4,3,2,2,1,2.0,0.739583363,1.0,,,,2019,5,27
1490,1505,98032,2,,5,5,5,5,5,4,4,4,4,4,1,1,1,1,1,1,1,1,1,1,2,1.0,3,1,2,2,3,1.0,1,1,1,2.0,2,4,4,4,4,4,4,4,2,2,1,2,2,2,2,1,2,1,2,2,2,2,59,4,3,2,1,2,1.0,0.91306588,1.0,,,,2019,5,27
